	fromNode	toNode	flow	travelTime
	705	706	2002.661	4.15598237603
	739	193	65.754	0.05
	258	804	1549.485	0.050000007201
	584	588	1934.568	6.38594164088
	877	878	247.796	7.62430946539
	820	818	67.122	4.2600025621
	871	872	79.618	6.94000261442
	645	646	3994.699	4.55027010713
	100	646	3233.367	0.0500001365402
	608	592	1571.825	4.38562965885
	462	927	1412.1	7.81092149554
	664	118	3388.446	0.0500001646807
	713	392	1354.632	1.58035403875
	149	695	3749.112	0.0500002468051
	787	782	122.359	7.1200015953
	792	800	376.14	8.37384518923
	526	541	1792.405	0.444539587015
	672	674	1238.955	4.07813863145
	760	214	733.401	0.0500000003614
	28	574	7830.324	0.0500046963386
	615	439	5002.656	2.08063407101
	759	758	595.086	5.03477258288
	705	159	4557.96	0.050000539166
	697	698	1657.531	3.96747008538
	550	549	3319.53	3.37558538132
	529	530	3686.467	2.08181508559
	538	409	6813.363	2.23028196314
	753	762	3253.34	3.83632782435
	651	649	1274.851	3.99657697523
	327	873	55.512	0.05
	757	761	2476.225	5.02723859083
	672	126	185.121	0.0500000000015
	556	560	4399.175	6.40131993032
	582	660	2181.371	6.01308053814
	587	588	378.83	4.73001127522
	569	573	1155.726	5.09105105048
	646	100	3697.164	0.0500002334078
	630	489	1817.103	2.70920599841
	696	695	1917.842	3.99155109984
	676	678	1592.715	4.11630841418
	582	541	587.519	5.76263536863
	432	433	5842.462	3.35264926547
	801	255	152.658	0.0500000000007
	692	407	2617.168	2.47973780766
	786	794	449.805	6.89052230307
	685	690	1930.99	3.8511196537
	800	254	482.634	0.0500000000678
	142	688	4595.517	0.0500005571575
	675	404	5451.622	3.59464570321
	280	826	609.651	0.0500000001726
	13	559	8461.332	0.0500064031756
	678	677	2759.155	4.57303710964
	919	373	522.405	0.050000000093
	824	823	967.823	3.98249018072
	865	868	116.687	12.3254816569
	219	765	3641.112	0.0500002195718
	584	586	1527.86	6.16963634499
	827	837	289.47	3.8401035325
	340	886	536.391	0.0500000001034
	492	493	4963.075	1.43984925079
	526	546	0.0	3.23
	558	12	5816.277	0.0500014296206
	548	547	1489.655	3.28972806452
	612	617	4315.373	4.75538366014
	720	174	184.473	0.0500000000014
	799	253	1167.003	0.050000002317
	606	403	2451.663	5.88009849349
	789	788	203.627	4.39007075828
	590	401	5126.787	1.95472579037
	871	870	74.577	7.78000003945
	860	859	53.892	8.17000004038
	440	441	4132.357	2.81405953701
	95	641	2477.529	0.0500000470669
	766	767	4818.139	5.63159390458
	60	606	4633.614	0.0500005758639
	747	741	300.084	3.80011832763
	634	635	3058.968	4.19783615192
	331	877	1288.71	0.0500000034456
	236	782	335.484	0.0500000000158
	682	692	1783.318	4.00148151644
	912	909	5.841	9.83000000034
	757	211	1540.008	0.0500000070264
	547	548	1872.68	3.33424686649
	725	179	1704.636	0.0500000105479
	811	817	386.333	3.87033104682
	351	897	1627.911	0.0500000087733
	227	773	935.334	0.0500000009561
	618	621	1315.314	3.89160829879
	773	775	2576.689	4.77680567375
	847	840	272.133	6.40013478328
	825	827	203.494	4.35111888886
	825	279	525.906	0.0500000000956
	924	919	170.1	10.1812783692
	693	694	2205.15	4.3170200942
	571	501	4906.404	2.72653372495
	485	484	6113.306	4.35278161829
	925	390	1152.0	6.94220006747
	699	700	2664.646	4.13948717166
	566	567	1941.462	5.44851512505
	646	507	2230.066	2.61655762668
	614	612	1587.42	4.27444463157
	46	592	5911.488	0.0500015255545
	655	451	2297.503	2.49658392294
	584	808	40.979	10.6400720109
	850	851	240.349	4.80001601141
	583	37	6423.129	0.0500021263123
	530	529	6120.477	2.29173123705
	814	268	815.976	0.0500000005538
	625	79	3676.023	0.0500002281147
	849	447	868.68	1.87062392472
	34	580	5814.126	0.0500014275069
	790	792	604.443	3.42175298718
	843	297	576.648	0.0500000001381
	526	528	5539.198	12.063278651
	639	506	1996.362	1.80686184534
	898	900	87.13	5.6000095628
	875	460	761.608	2.21074325415
	670	521	794.819	3.97647203969
	802	794	34.646	7.41000001977
	518	911	146.283	5.26000240758
	878	855	145.34	7.99001369048
	709	711	212.486	5.4916787456
	916	915	101.565	7.8420021822
	622	76	8053.425	0.0500052548817
	572	570	3895.759	5.51049491054
	887	888	63.766	7.89000386509
	561	15	8720.613	0.0500072248448
	111	657	4917.132	0.0500007302775
	724	674	1277.689	4.61243057028
	633	478	3022.071	1.93611514983
	897	899	49.579	6.60009570756
	560	14	11377.134	0.0500209301317
	56	602	3867.417	0.0500002794631
	170	716	4733.172	0.0500006269741
	681	691	4290.431	4.00980460166
	215	761	185.742	0.0500000000015
	901	900	122.372	7.89424635674
	768	770	641.335	6.36172997276
	366	912	168.75	0.050000000001
	603	718	861.308	4.31938064749
	399	604	3863.483	3.36621183406
	743	741	457.568	6.81451460312
	927	462	1712.7	7.84691505967
	629	83	3748.455	0.0500002466321
	622	555	2907.833	5.01788744376
	413	734	2992.275	0.680533083606
	63	609	3347.028	0.0500001567754
	700	699	2396.958	4.12240233046
	848	843	77.872	6.4500022236
	425	779	2540.631	2.05809520008
	893	894	145.63	7.82003297474
	569	533	1383.939	2.98262358596
	852	306	80.244	0.0500000000001
	714	708	47.562	6.99000002096
	123	669	3853.737	0.0500002755299
	920	919	390.827	6.88029725756
	885	857	79.373	7.39000029319
	930	518	0.0	9.32
	690	144	1615.671	0.0500000085124
	469	819	1011.234	0.340658403013
	675	129	3471.021	0.0500001813299
	921	418	1421.874	4.00791187168
	747	201	646.713	0.0500000002185
	673	127	1075.032	0.0500000016685
	721	727	518.822	7.030943268
	566	20	6408.333	0.0500021067876
	834	833	950.877	4.89004933331
	483	693	7840.405	0.658767579825
	887	893	41.312	6.87004802561
	748	746	1104.868	4.72510266616
	505	639	1900.607	2.42365486148
	426	441	4628.216	5.35077780912
	725	723	475.12	4.08194914743
	852	860	93.244	6.08000430882
	450	453	2426.603	4.59794643711
	527	543	3753.263	4.75749096269
	295	841	757.746	0.0500000004118
	590	589	4366.017	5.07547140001
	750	749	1214.688	5.42857800882
	431	593	2598.103	1.30390630562
	85	631	11955.114	0.0500255185125
	785	786	195.954	7.03000607328
	476	475	2367.409	1.69266524807
	931	385	93.6	0.0500000000001
	613	615	5516.334	3.66014188724
	589	591	5092.939	4.07474404094
	454	455	2729.432	3.40918874168
	341	887	81.234	0.0500000000001
	734	735	734.594	3.91041649277
	795	787	200.227	7.03000413321
	486	691	2720.537	2.41104759186
	515	932	22.5	5.93000000036
	906	360	4657.203	0.0500005876803
	217	763	1572.21	0.0500000076328
	478	703	3369.71	2.74685424387
	478	477	6002.581	2.8060008824
	683	673	1704.38	4.33672672849
	73	619	6908.31	0.0500028452979
	513	902	3597.716	4.19120286378
	400	401	2137.909	4.11050649384
	636	501	3321.727	0.632373368208
	608	537	5236.561	3.71799342341
	794	786	223.709	6.89003195651
	781	235	101.952	0.0500000000001
	716	393	3512.464	2.15451699637
	878	877	405.864	7.65101475504
	650	651	934.883	4.36275996643
	593	594	1766.547	4.543715305
	906	516	2010.897	1.62306591829
	647	645	2813.03	3.97372888699
	651	842	375.342	4.50083732189
	826	280	233.01	0.0500000000037
	472	815	1472.696	2.2393380039
	523	530	6362.319	3.12088866487
	845	831	398.414	5.9925633694
	584	712	363.382	7.4812227186
	624	557	1075.366	9.36596801246
	696	734	634.98	4.2202309231
	684	674	756.978	4.33173654994
	739	740	622.424	4.1157830696
	804	808	2099.026	3.69642533957
	723	725	857.569	4.10068748677
	758	763	1055.617	4.07082843877
	700	702	522.719	5.10013927864
	573	531	1682.979	3.44742584236
	492	491	8318.132	3.98250840594
	637	644	2425.466	4.52729394681
	456	457	2434.939	3.03295300919
	439	615	5220.206	2.10673952248
	662	116	1946.223	0.050000017923
	418	922	1112.052	4.83838959588
	557	490	2561.525	3.62709369407
	778	597	0.0	10.64
	898	893	126.475	7.48001794286
	659	654	1578.205	4.81489146823
	864	867	119.95	8.61005281173
	636	631	4810.289	4.5666092502
	877	880	64.998	7.79000130349
	681	135	6472.341	0.0500021922296
	757	800	1226.168	3.72553030774
	845	467	299.368	2.09006446129
	711	713	1350.095	6.12831773215
	804	805	1347.733	3.6043446936
	664	849	560.494	5.88009512654
	689	143	3198.105	0.0500001306807
	869	820	327.889	5.66193842964
	411	685	3301.475	3.08180150258
	298	844	453.285	0.0500000000527
	188	734	2725.659	0.0500000689488
	172	718	2728.197	0.0500000692059
	860	314	297.072	0.0500000000097
	827	651	496.768	4.02644841139
	638	707	2354.429	4.60615060895
	358	904	3701.115	0.0500002344071
	628	485	5168.872	3.01034888015
	612	596	2126.069	4.39005012882
	667	121	2793.015	0.050000076021
	560	550	2687.263	5.68148388182
	591	592	2378.413	4.63418190476
	680	679	3184.7	3.74960055244
	713	711	636.317	4.19057931453
	848	858	97.041	7.2500011906
	739	921	273.918	5.84030822397
	628	629	2335.965	4.79647325722
	881	878	290.812	7.94002077356
	910	861	91.569	9.61002001905
	577	576	1513.245	6.69363819482
	783	237	896.247	0.050000000806
	686	140	1278.045	0.0500000033329
	545	577	3256.548	3.84789670731
	667	669	1269.024	4.32069994222
	782	236	331.128	0.050000000015
	893	887	158.561	6.88042205794
	726	180	182.592	0.0500000000014
	571	572	3396.757	5.87921188944
	812	866	369.086	6.48800967302
	762	753	1474.056	3.46628148855
	759	761	745.159	3.60037675421
	894	893	180.559	7.82007792101
	616	618	3817.562	3.23675568225
	393	716	2963.482	2.01416832843
	765	760	548.087	4.63004835766
	1	547	4490.217	0.05000050782
	639	640	588.832	3.51078141001
	555	624	6794.872	3.61648411519
	516	517	340.202	6.07008127467
	289	835	979.488	0.0500000011498
	378	924	170.1	0.050000000001
	558	557	3245.392	4.09623137004
	535	487	4336.405	4.24242056923
	741	195	372.663	0.0500000000241
	570	569	1747.75	5.59119247772
	744	743	575.412	7.11299306731
	900	898	298.493	5.60131719737
	720	714	28.726	6.95000000473
	576	643	2116.127	3.66108344888
	830	468	401.373	2.85028403294
	857	856	59.983	7.62000018267
	540	438	1823.508	1.69856774039
	667	662	778.233	5.39759204126
	632	502	1671.197	2.05596976318
	713	167	1085.013	0.0500000017313
	715	719	129.246	5.28004365446
	432	431	4741.652	3.94704398904
	49	595	3146.022	0.0500001223735
	892	885	158.371	8.31253118005
	799	798	799.188	3.67399742595
	54	600	1133.883	0.050000002065
	445	886	242.375	1.05054354042
	775	776	2078.033	4.08281356466
	693	703	1290.405	5.26334992943
	706	160	2714.994	0.050000067876
	841	842	912.631	3.90270436032
	471	470	2093.608	4.19912209431
	213	759	113.868	0.0500000000002
	873	874	25.29	7.70000002953
	37	583	1033.929	0.0500000014276
	735	733	323.554	5.9697977107
	648	650	889.691	3.99249889936
	708	162	423.477	0.0500000000402
	577	578	2465.846	4.63626868002
	30	576	4875.273	0.0500007057262
	559	557	2494.921	5.67582175005
	856	863	71.29	7.07000171201
	549	547	3515.644	5.1632559505
	601	600	979.027	3.8418067331
	666	521	1564.923	0.647737405534
	621	547	2914.001	2.92415836931
	838	454	404.358	1.93009554934
	553	550	2906.182	4.19950937745
	521	519	1526.756	2.72354697957
	537	608	2043.778	3.31946680376
	754	208	660.807	0.0500000002382
	605	604	4521.261	5.79836514925
	809	697	2032.789	4.20899866637
	755	209	2858.229	0.0500000833736
	711	709	254.384	5.49344844077
	435	552	5675.893	1.22788429757
	670	905	550.466	10.137725151
	499	500	5654.878	3.53698357037
	408	689	1305.126	2.24956966494
	458	468	2923.061	3.12235553478
	743	922	497.883	9.79949930851
	747	748	543.847	4.52073223692
	751	205	2092.923	0.0500000239692
	509	510	6144.306	4.34827515502
	128	674	777.735	0.0500000004571
	412	413	3247.799	2.90027936476
	787	795	937.532	7.03198673951
	476	705	1657.746	2.03524903656
	693	483	5508.375	0.538681368549
	717	392	680.263	3.07572269628
	651	650	951.865	4.3637126665
	575	528	4187.52	1.03854828294
	714	715	294.691	6.66001837312
	421	754	815.205	2.87184144353
	823	828	914.369	3.84497076738
	892	346	1994.211	0.0500000197572
	865	864	387.122	6.74005537229
	234	780	851.985	0.0500000006582
	777	778	3551.714	6.03323260216
	646	653	1311.22	4.14447655376
	714	168	149.688	0.0500000000006
	673	683	2073.359	4.41612756256
	836	846	87.589	6.34000143291
	558	491	3875.498	3.26065936773
	395	396	5287.557	4.33473788115
	543	534	2777.146	3.50680762645
	643	578	3076.743	3.7924568032
	496	436	13787.405	1.86265834325
	842	841	1035.732	3.90448614458
	292	838	653.202	0.0500000002274
	453	650	644.934	3.99090441011
	433	616	3784.819	3.41284861204
	885	892	230.489	8.35621991036
	906	905	813.426	9.68784790608
	656	660	2618.701	4.16354057289
	116	662	2137.239	0.0500000260647
	660	656	2563.018	4.13606356959
	204	750	1776.744	0.0500000124492
	38	584	2005.632	0.0500000202137
	910	907	287.665	11.0602908268
	739	419	699.243	5.10591258706
	821	823	978.886	3.73200672839
	809	811	367.108	3.95027548865
	642	641	1224.884	3.55067150002
	584	394	518.254	5.83047504856
	533	532	7257.997	1.86211288462
	594	593	2238.285	4.54957536246
	722	672	1204.501	4.71032399029
	553	7	7677.234	0.0500043396987
	506	639	1866.267	1.80524057395
	508	509	4680.695	2.68763208573
	218	764	1226.952	0.0500000028311
	561	560	2742.638	4.3825390344
	880	881	39.671	7.80000007419
	445	446	1324.559	6.28929176016
	839	844	588.898	3.96407614189
	443	442	544.824	3.59031618295
	744	922	1448.951	7.05493994989
	907	361	391.284	0.0500000000293
	582	579	1377.869	5.63359533647
	491	559	7992.385	0.805728598299
	457	456	2621.587	3.06833873535
	877	331	928.179	0.0500000009272
	789	243	297.738	0.0500000000098
	807	261	732.267	0.0500000003592
	862	466	559.053	5.40012659511
	652	653	1716.607	4.30362642759
	834	824	1705.801	5.01096977817
	692	694	1855.154	5.18003808601
	424	777	990.288	4.25663656953
	661	902	1580.884	7.9996347943
	859	313	109.341	0.0500000000002
	157	703	5265.36	0.0500009601802
	451	450	1382.571	1.44126276782
	885	339	46.017	0.05
	638	825	703.968	3.76372406077
	634	88	4048.155	0.0500003354818
	474	473	1158.04	3.2313941452
	890	896	9.136	8.26000000054
	845	846	54.865	7.86000027349
	663	841	567.138	4.16043019702
	657	647	3980.953	4.54132630812
	444	445	926.997	5.00369064609
	607	676	535.657	8.22742273094
	453	841	554.193	1.81505576957
	908	907	622.091	7.76215220499
	738	920	84.519	8.24001245865
	411	412	3247.799	3.03362554245
	321	867	352.629	0.0500000000193
	605	584	229.089	8.07065859238
	80	626	9284.202	0.0500092815133
	889	343	67.86	0.05
	900	901	48.178	7.89010201953
	615	536	1549.506	1.60214628231
	506	644	3810.094	2.72099471293
	559	562	2577.792	5.66180789912
	896	899	25.594	9.2300095053
	514	905	591.084	11.272547575
	586	772	1543.918	3.87029971142
	772	226	1490.526	0.0500000061659
	691	681	6293.093	4.04538191997
	780	234	538.722	0.0500000001052
	847	301	241.587	0.0500000000043
	883	880	81.772	7.01004701406
	563	551	10935.175	3.12128810432
	401	585	3505.245	1.72970357298
	702	814	511.74	4.55031190902
	766	422	1265.726	4.99981586876
	601	55	1088.856	0.050000001756
	550	548	2498.751	5.82415034912
	429	593	1360.445	2.39068795446
	126	672	456.561	0.0500000000543
	61	607	4738.014	0.0500006295436
	884	889	19.769	7.86000003557
	729	725	624.037	4.39024352698
	819	817	662.421	3.51067555788
	858	312	307.575	0.0500000000112
	531	532	9596.144	2.82573325514
	655	653	1343.381	4.87015519059
	736	698	2273.773	4.36223897505
	621	75	1589.805	0.0500000079802
	756	210	5735.673	0.0500013520041
	429	430	0.0	0.63
	598	620	1719.029	3.98447854978
	896	890	13.277	8.26000000241
	829	468	251.09	1.33002030021
	913	708	137.325	20.0400131978
	784	792	308.881	7.74055444817
	718	172	2631.015	0.0500000598596
	753	756	2208.545	4.70055572141
	585	771	1700.881	3.94013588199
	915	916	177.471	7.85866538233
	485	489	7441.386	4.6175290232
	530	577	2784.709	2.85055429307
	409	408	3384.674	2.23834997448
	910	894	104.435	10.633034791
	559	631	966.817	6.10127914032
	733	735	745.654	6.23636747238
	746	757	1912.64	7.1455943255
	781	780	387.041	7.09015903518
	907	905	895.946	7.10109798632
	888	894	33.383	6.94000129286
	391	388	1449.504	6.00638748128
	223	769	771.588	0.0500000004428
	582	36	5425.002	0.0500010820319
	407	692	5970.11	2.73367206367
	631	636	2092.565	4.37704101222
	658	656	1598.673	4.76817956404
	933	387	4921.2	0.0500007326972
	360	906	3768.741	0.0500002520146
	493	492	4482.719	1.41648624462
	754	763	1049.519	4.56248941499
	847	846	63.926	7.67000012803
	612	614	2787.772	4.31227634012
	576	577	1068.057	6.45783405877
	560	558	4982.788	5.48561318024
	420	421	4714.297	3.68000924132
	743	752	610.833	6.53685326995
	202	748	1497.177	0.0500000062767
	710	806	1378.832	3.56885615713
	923	377	1365.3	0.0500000043406
	359	905	4805.307	0.0500006660779
	846	845	72.064	7.86000081401
	424	425	5947.096	4.30370856201
	760	758	618.623	3.87531357105
	600	605	2399.317	3.68911004332
	171	717	985.221	0.050000001177
	542	902	5279.492	4.25036311759
	579	578	1526.217	7.65031201439
	864	913	0.0	23.35
	829	457	461.794	3.67489873409
	53	599	4198.797	0.0500003882755
	801	802	404.602	7.09178126942
	390	388	1322.897	11.1239511707
	811	816	376.016	3.81014104462
	773	774	1000.765	4.05238031674
	3	549	9085.977	0.0500085138697
	672	671	1843.109	3.82218713009
	686	730	628.616	4.00158191905
	631	490	3324.745	3.91143669021
	350	896	198.099	0.0500000000019
	467	458	2405.436	5.3430154355
	548	550	3040.62	5.84102585958
	433	434	6125.987	3.14429785071
	492	561	3512.571	3.10075425045
	674	724	837.614	4.52076631802
	560	556	3557.856	5.9599917368
	181	727	582.273	0.0500000001436
	823	833	1079.045	4.12031825576
	854	905	434.185	8.37440537304
	599	598	2300.523	4.26000306477
	590	776	1218.981	4.76049824265
	662	667	696.302	5.39486531048
	577	31	4036.437	0.0500003316142
	736	190	3272.391	0.0500001432522
	197	743	662.796	0.0500000002411
	674	128	1467.441	0.0500000057927
	850	852	113.969	3.67000237763
	775	589	1991.806	5.27038328208
	791	787	221.445	5.77312734643
	708	709	378.085	6.96026337422
	579	647	2259.611	3.53504242607
	809	810	325.405	4.17701332882
	596	612	2963.638	4.8342925309
	716	718	2095.434	4.45535987986
	505	504	7046.989	4.23737659628
	479	693	4162.717	2.92537385937
	15	561	8041.248	0.0500052231716
	592	608	3563.314	4.78280895268
	482	481	0.0	0.54
	88	634	4121.244	0.0500003603743
	451	452	3585.616	2.26648142635
	766	220	2652.084	0.0500000618002
	6	552	5801.427	0.0500014150761
	186	732	418.968	0.0500000000385
	140	686	987.507	0.050000001188
	363	909	501.768	0.0500000000792
	837	842	720.583	3.61912461452
	105	651	885.267	0.0500000007673
	595	49	3363.741	0.0500001599303
	562	492	6254.215	0.507139909663
	782	783	434.393	7.02046288662
	84	630	5794.272	0.050001408108
	872	832	63.987	6.29000098853
	163	709	376.137	0.050000000025
	902	356	15406.416	0.0500703796251
	842	844	378.807	3.90237937455
	749	758	2224.16	3.81541055111
	599	432	2975.303	1.36812568414
	342	888	255.33	0.0500000000053
	855	878	171.068	7.99002627563
	572	637	2028.639	6.86947880359
	827	828	416.798	3.99112887714
	783	789	597.866	5.78885666373
	662	449	497.065	2.91166539402
	586	588	2082.264	4.45368253709
	716	717	405.628	4.09006487633
	51	597	1419.57	0.050000005073
	632	571	1347.471	7.85823599634
	876	877	116.928	7.71004270264
	746	738	77.409	8.62000917063
	416	732	67.114	5.28000100429
	706	704	2005.611	4.55211550358
	162	708	578.43	0.0500000001398
	762	422	1278.463	1.21862872385
	451	655	1816.022	2.48647362211
	315	861	77.364	0.05
	627	623	4381.013	5.12166599579
	529	531	10896.98	2.66551392064
	510	658	3512.373	0.402995562607
	632	86	4987.494	0.0500007729831
	914	780	151.915	13.5200675073
	789	787	246.666	6.08357543659
	782	917	119.482	8.24000310988
	638	642	769.288	5.44352826317
	817	818	328.895	4.12004818872
	858	886	95.244	7.67000015148
	623	627	2756.92	4.8757387496
	306	852	191.214	0.0500000000017
	4	550	8500.158	0.0500065215145
	638	815	479.415	5.72283278607
	558	561	4628.941	4.28933779297
	503	502	5720.971	4.2183595996
	901	893	70.381	11.380670155
	835	846	65.236	6.96000373495
	803	805	498.296	5.9545623258
	503	477	2592.455	0.883340145697
	888	342	123.849	0.0500000000003
	624	626	4851.301	4.47518907479
	779	427	4142.317	2.69874367816
	16	562	9270.909	0.0500092284708
	689	687	1057.291	5.02039190514
	899	896	22.485	9.23000566219
	814	816	420.99	3.95047644792
	573	569	5079.578	5.48220630783
	498	533	6039.179	1.78995972353
	436	496	14073.801	1.93488607345
	848	302	93.96	0.0500000000001
	816	814	844.582	3.95771783706
	917	781	210.326	7.44218391658
	850	304	299.781	0.0500000000101
	580	545	3915.387	1.70655767232
	802	256	318.888	0.0500000000129
	58	604	5366.25	0.0500010359149
	616	70	3574.872	0.0500002040246
	461	877	420.196	5.87171560393
	604	587	3922.341	5.094759975
	417	732	216.315	9.84002153579
	487	535	5841.447	4.52310372475
	702	697	1995.603	3.98032113837
	853	849	406.902	6.45067896946
	704	158	4512.951	0.0500005181827
	571	631	2121.523	8.00813673865
	665	843	660.573	3.73665830036
	759	750	296.915	4.09476807547
	247	793	948.825	0.0500000010125
	252	798	595.287	0.0500000001569
	521	666	1290.43	0.59518837419
	21	567	4226.553	0.0500003986445
	469	824	612.098	4.01104240012
	222	768	2587.455	0.0500000559927
	554	8	6688.458	0.0500025000258
	452	451	2129.44	2.19075794615
	536	615	1901.74	1.70638863567
	626	627	4085.837	5.10746469682
	727	181	501.471	0.050000000079
	572	569	3845.672	9.62717019027
	652	645	3163.942	3.82574207256
	565	564	16675.115	2.8120910182
	798	796	268.335	4.39341401222
	470	822	207.127	3.36092763558
	632	633	2694.813	4.53874871055
	739	741	371.177	3.38060146756
	454	838	506.679	1.93023555654
	459	458	2756.713	1.44982044936
	588	584	887.113	6.07441184633
	829	819	1354.82	3.81364677106
	791	245	620.883	0.0500000001856
	446	445	838.273	6.27309477112
	503	504	2003.841	0.520523787917
	465	862	192.091	4.50000612435
	389	390	200.597	4.3410540925
	379	925	1152.0	0.0500000022001
	709	803	301.982	7.69024557367
	581	582	1367.71	6.80112805742
	86	632	4764.033	0.0500006434866
	439	614	4199.168	2.81788320079
	742	740	218.233	3.99026815186
	875	878	211.991	8.17247504449
	880	883	30.888	7.01000095712
	414	735	2805.014	0.573415885507
	502	501	5192.771	4.09902251949
	761	757	629.013	4.70136251905
	554	622	2224.79	7.11986003656
	439	438	5204.526	2.82261724373
	681	623	4668.297	5.50939567175
